,Anon. ID,Q1,Q2_total,Q2s_1,Q2s_2,Q2s_3,Q2s_4,Q2s_5,Q2s_6,Q2s_7,Q2s_8,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
813,5948,3,3,0,0,3,0,0,0,0,0,1,0,2,5,0,0,0,5,0,2,2,2,1
814,14142,6,3,0,0,3,0,0,0,0,0,3,3,2,3,3,3,5,3,0,0,0,1,2
815,87878,4,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0
816,83790,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,2,1
817,26452,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0
818,14165,5,1,1,0,0,0,0,0,0,0,7,0,0,1,1,1,0,0,0,1,0,0,0
819,14167,6,3,0,0,3,0,0,0,0,0,1,0,2,2,3,2,3,5,2,2,0,5,5
820,30552,2,3,1,2,0,0,0,0,0,0,1,5,0,0,2,3,5,5,0,0,5,5,0
821,18264,3,8,0,0,0,0,0,0,0,8,4,1,3,1,0,1,3,5,0,2,0,3,1
822,14169,5,4,1,0,3,0,0,0,0,0,1,0,0,0,2,2,0,0,2,2,0,2,2
823,26463,5,10,1,2,3,4,0,0,0,0,4,0,2,3,2,0,0,3,2,2,3,2,3
824,26464,3,4,1,0,3,0,0,0,0,0,1,1,3,3,2,2,0,5,0,0,3,3,2
825,26466,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
826,55139,5,6,1,2,3,0,0,0,0,0,1,5,2,2,2,2,3,3,2,3,3,3,2
827,5995,2,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,2,5,0,3,0,5,5
828,14188,3,17,1,2,3,0,5,6,0,0,4,5,0,5,5,0,5,5,0,0,5,5,5
829,6001,1,7,0,0,0,0,0,0,7,0,5,3,3,3,5,1,1,1,0,5,0,0,0
830,14193,6,2,0,2,0,0,0,0,0,0,2,5,0,0,5,0,5,5,0,0,5,2,5
831,18290,3,1,1,0,0,0,0,0,0,0,3,5,3,2,3,3,5,5,3,5,5,0,2
832,79731,2,5,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,3,0
833,26488,3,5,1,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,2,2
834,14206,3,3,0,0,3,0,0,0,0,0,4,0,2,0,0,1,3,5,0,3,5,5,5
835,10110,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
836,14208,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1,2,2
837,51082,5,21,1,2,3,4,5,6,0,0,2,5,0,5,0,0,5,5,0,0,5,0,5
838,6027,3,5,0,0,0,0,5,0,0,0,4,3,3,3,3,3,3,3,3,3,3,3,3
839,14220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
840,18317,3,6,0,0,0,0,0,6,0,0,7,5,5,5,5,5,5,5,5,5,5,5,5
841,67468,5,1,1,0,0,0,0,0,0,0,1,2,3,3,2,2,3,3,2,3,2,2,3
842,14224,2,7,1,0,0,0,0,6,0,0,5,5,3,2,5,0,3,5,2,0,5,1,1
843,26513,1,7,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,3,0,0,1,1,0
844,22418,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,55190,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,1,1,0,3,3
846,10135,2,32,0,2,0,4,5,6,7,8,5,0,3,2,0,5,2,0,3,0,0,2,0
847,18328,5,11,1,0,3,0,0,0,7,0,2,3,5,0,3,5,3,5,0,5,5,0,0
848,26525,4,7,0,0,0,0,0,0,7,0,5,0,3,5,2,0,2,0,3,3,0,3,0
849,92060,6,36,1,2,3,4,5,6,7,8,2,5,5,5,5,5,5,5,5,0,5,5,5
850,67488,2,9,0,2,3,4,0,0,0,0,1,3,3,0,0,2,0,5,2,0,5,0,5
851,22434,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,2,1,1
852,22435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,67493,5,7,0,0,0,0,0,0,7,0,2,0,3,5,0,5,0,3,3,2,0,5,3
854,14249,3,15,1,2,3,4,5,0,0,0,2,0,0,5,1,3,5,5,0,0,5,5,5
855,1962,5,18,1,2,3,4,0,0,0,8,3,5,5,5,5,5,5,5,5,5,5,5,5
856,92075,3,15,1,2,3,4,5,0,0,0,3,5,3,3,3,5,0,5,3,2,0,3,0
857,92077,3,6,1,2,3,0,0,0,0,0,2,0,2,5,2,2,5,5,2,2,5,2,5
858,6064,4,2,0,2,0,0,0,0,0,0,6,0,5,5,5,3,0,5,5,0,5,5,5
859,10161,2,3,0,0,3,0,0,0,0,0,1,3,1,0,1,1,0,0,1,1,0,1,0
860,6068,6,10,1,2,3,4,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
861,47031,5,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,2,1,3,5,5,0
862,92086,5,6,1,2,3,0,0,0,0,0,1,3,2,3,0,0,3,3,0,1,2,1,5
863,18360,5,19,1,0,3,4,5,6,0,0,3,2,1,0,0,2,0,5,1,3,2,1,3
864,47033,1,5,1,0,0,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
865,22458,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,6075,1,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0
867,14268,3,6,1,2,3,0,0,0,0,0,3,5,3,3,0,0,0,0,3,3,5,2,1
868,1985,6,36,1,2,3,4,5,6,7,8,5,5,3,5,5,0,5,5,5,5,5,2,5
869,14273,6,10,1,2,3,4,0,0,0,0,0,5,3,5,3,0,5,5,0,3,3,0,3
870,55237,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,0,0
871,26568,2,5,0,0,0,0,5,0,0,0,1,0,3,0,0,3,5,0,0,0,0,2,0
872,92107,2,4,0,0,0,4,0,0,0,0,4,3,0,2,3,3,5,0,2,3,0,5,0
873,1996,3,16,0,0,0,4,5,0,7,0,6,5,5,5,5,3,5,5,3,2,0,0,5
874,55244,5,16,1,2,3,4,0,6,0,0,3,5,2,5,5,3,5,5,2,2,2,3,3
875,67532,1,1,1,0,0,0,0,0,0,0,1,3,1,5,2,5,0,5,5,0,1,0,5
876,18385,5,3,0,0,3,0,0,0,0,0,1,1,0,5,2,0,2,2,1,0,2,2,2
877,55254,5,8,1,0,3,4,0,0,0,0,1,2,2,3,0,2,0,0,2,2,2,1,2
878,14295,2,1,1,0,0,0,0,0,0,0,1,2,2,3,2,2,0,5,2,0,2,2,3
879,14296,5,10,1,2,3,4,0,0,0,0,0,5,5,0,0,0,5,5,0,0,5,0,5
880,14297,1,8,0,0,0,0,0,0,0,8,2,5,5,5,5,5,5,5,5,5,5,5,5
881,26589,2,12,0,0,3,4,5,0,0,0,3,5,3,5,3,0,2,0,0,3,0,3,0
882,26591,1,4,1,0,3,0,0,0,0,0,1,2,0,1,0,0,2,0,0,2,1,2,0
883,18399,2,3,0,0,3,0,0,0,0,0,2,2,0,5,2,2,5,0,2,2,0,0,5
884,55264,3,2,0,2,0,0,0,0,0,0,3,3,0,3,3,0,2,0,3,3,0,1,0
885,14306,6,21,1,2,3,4,5,6,0,0,2,5,0,5,5,0,5,5,0,0,5,5,5
886,26597,3,7,1,2,0,4,0,0,0,0,3,3,2,0,2,2,5,5,0,2,5,0,5
887,67559,6,3,0,0,3,0,0,0,0,0,7,5,0,5,0,5,0,5,0,0,3,5,0
888,2023,1,5,1,0,0,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
889,26602,3,17,0,2,0,4,5,6,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5
890,14320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,14322,6,25,1,0,0,4,5,0,7,8,4,5,5,5,0,0,5,5,0,3,2,2,5
892,2034,6,6,1,2,3,0,0,0,0,0,4,0,0,5,0,0,5,0,0,0,0,0,0
893,14323,5,2,0,2,0,0,0,0,0,0,2,5,5,0,3,3,5,5,3,3,0,0,5
894,2042,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,2,3,1,2,2,3
895,47099,7,10,1,2,3,4,0,0,0,0,0,5,5,0,0,0,5,5,0,0,0,0,0
896,14333,2,2,0,2,0,0,0,0,0,0,3,5,2,3,0,0,3,5,2,0,5,3,1
897,2046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,18430,3,7,1,2,0,4,0,0,0,0,2,5,3,3,2,1,3,5,2,3,5,3,5
899,2050,4,1,1,0,0,0,0,0,0,0,4,3,3,0,3,3,3,0,3,0,2,3,3
900,67587,7,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3
901,2051,3,1,1,0,0,0,0,0,0,0,2,0,2,0,0,1,5,3,0,1,2,0,0
902,67586,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
903,10245,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
904,2057,6,21,1,2,3,4,5,6,0,0,4,5,0,5,5,5,5,5,5,5,3,0,0
905,6158,2,3,1,2,0,0,0,0,0,0,1,3,3,3,3,3,5,5,2,3,3,2,2
906,67600,6,6,0,0,0,0,0,6,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5
907,2069,2,10,1,2,3,4,0,0,0,0,0,0,3,3,0,0,3,5,0,0,0,3,0
908,2070,3,7,1,2,0,4,0,0,0,0,3,0,0,2,0,0,2,3,0,0,3,0,2
909,59417,3,4,1,0,3,0,0,0,0,0,2,5,5,3,2,2,5,5,2,2,0,2,2
910,14367,4,1,1,0,0,0,0,0,0,0,4,3,2,0,3,3,0,3,2,0,2,0,3
911,34848,5,15,1,0,0,0,0,6,0,8,5,0,5,3,3,3,3,3,3,0,3,0,3
912,14379,6,12,1,2,3,0,0,6,0,0,6,3,0,3,0,5,5,2,0,5,5,5,5
913,92202,3,6,1,2,3,0,0,0,0,0,1,5,5,5,3,3,0,5,0,0,0,5,0
914,22573,7,24,0,2,3,4,0,0,7,8,5,5,0,5,5,0,5,2,5,5,2,5,0
915,14382,2,1,1,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2
916,6192,5,10,1,2,3,4,0,0,0,0,0,5,0,5,0,0,0,5,0,3,5,5,3
917,18481,4,6,0,0,0,0,0,6,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5
918,22579,3,7,0,0,0,0,0,0,7,0,4,0,3,3,3,3,3,3,3,3,2,3,0
919,14388,2,3,1,2,0,0,0,0,0,0,3,5,0,0,3,2,2,0,3,3,0,0,3
920,18485,6,16,1,2,3,4,0,6,0,0,2,5,3,5,2,0,2,5,0,0,5,2,0
921,18493,3,10,1,2,3,4,0,0,0,0,4,5,2,5,0,0,5,2,0,2,2,0,2
922,84028,2,3,1,2,0,0,0,0,0,0,1,1,3,0,0,0,2,3,1,1,3,2,1
923,51262,4,7,0,0,0,0,0,0,7,0,4,3,2,2,3,3,3,3,3,3,3,3,2
924,55360,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0
925,6209,2,19,1,2,3,0,0,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
926,2119,5,3,0,0,3,0,0,0,0,0,1,3,2,1,0,1,0,1,0,1,0,1,0
927,14408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
928,22600,6,10,1,2,3,4,0,0,0,0,3,5,5,5,5,3,5,5,2,3,5,5,0
929,26696,7,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
930,10316,2,4,0,0,0,4,0,0,0,0,3,3,0,3,0,0,5,5,3,0,5,3,3
931,67660,6,9,1,0,3,0,5,0,0,0,4,5,0,5,5,0,5,0,3,0,5,2,0
932,67662,1,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,2,2,0,0,2,0,0
933,55379,3,6,1,2,3,0,0,0,0,0,4,5,5,3,0,0,5,5,0,3,0,5,5
934,6230,2,1,1,0,0,0,0,0,0,0,2,3,3,3,3,1,0,3,0,0,0,0,1
935,14423,3,6,1,2,3,0,0,0,0,0,1,5,2,5,0,1,5,5,3,2,3,3,3
936,39001,5,7,1,2,0,4,0,0,0,0,0,2,2,2,0,2,3,0,0,0,2,2,2
937,14436,5,2,0,2,0,0,0,0,0,0,0,3,0,2,0,0,2,2,0,2,2,2,2
938,6244,2,3,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3
939,14437,3,2,0,2,0,0,0,0,0,0,1,2,2,3,1,2,3,0,2,3,2,2,2
940,26733,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
941,10352,6,36,1,2,3,4,5,6,7,8,5,5,5,5,5,5,5,5,5,5,5,5,5
942,18550,3,22,1,2,0,4,0,0,7,8,5,0,0,0,0,5,3,3,0,1,3,3,3
943,34939,5,10,1,2,3,4,0,0,0,0,2,5,3,5,0,0,5,5,0,0,5,3,3
944,6269,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1
945,18560,5,21,1,2,3,4,5,6,0,0,5,0,0,0,0,0,5,5,0,3,0,0,3
946,2179,3,5,1,0,0,4,0,0,0,0,1,3,3,0,3,3,3,5,3,3,3,3,3
947,18565,2,3,1,2,0,0,0,0,0,0,4,3,2,2,2,2,3,0,2,0,5,0,0
948,18566,2,13,1,0,3,4,5,0,0,0,0,5,3,5,2,2,5,3,2,2,3,2,3
949,2191,6,22,0,2,0,0,5,0,7,8,3,0,0,0,2,0,0,0,2,1,3,3,3
950,6288,3,7,0,0,0,0,0,0,7,0,7,0,5,0,0,3,5,5,5,5,5,5,5
951,55440,2,4,1,0,3,0,0,0,0,0,2,3,2,2,0,0,2,3,0,2,0,2,2
952,2194,6,4,1,0,3,0,0,0,0,0,2,5,3,5,2,2,5,3,2,2,2,3,3
953,84114,3,5,0,0,0,0,5,0,0,0,4,3,0,0,0,0,5,1,3,0,0,0,2
954,14483,5,3,0,0,3,0,0,0,0,0,0,2,2,2,0,0,2,2,2,0,0,1,2
955,67733,7,1,1,0,0,0,0,0,0,0,5,3,3,3,3,3,3,3,3,0,3,2,3
956,84116,5,17,1,2,3,4,0,0,7,0,0,5,1,5,0,0,0,0,2,2,2,2,0
957,34967,2,9,1,0,0,0,0,0,0,8,4,1,3,3,0,0,0,0,0,2,2,3,0
958,18584,5,5,0,2,3,0,0,0,0,0,1,0,5,5,2,2,0,5,2,2,2,2,3
959,88216,3,6,0,0,0,0,0,6,0,0,3,1,5,0,0,0,0,3,1,0,0,0,0
960,18594,2,3,0,0,3,0,0,0,0,0,2,5,5,5,5,0,5,5,5,5,5,5,5
961,14503,3,2,0,2,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3
962,67752,2,7,0,2,0,0,5,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
963,34988,5,10,1,2,3,4,0,0,0,0,2,5,2,3,0,0,5,5,2,2,5,3,0
964,26797,2,3,0,0,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0
965,18606,6,29,1,0,3,4,0,6,7,8,4,5,5,5,5,5,5,5,5,5,5,5,5
966,67761,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,2,0,0,0
967,14512,2,8,1,0,3,4,0,0,0,0,1,0,2,0,0,0,2,0,0,1,3,1,2
968,6326,7,21,1,2,3,0,0,0,7,8,2,5,0,5,0,3,5,5,5,0,5,5,5
969,47286,2,6,1,2,3,0,0,0,0,0,0,5,5,2,0,0,3,3,0,2,3,5,3
970,10424,6,3,0,0,3,0,0,0,0,0,3,5,0,3,2,2,3,5,0,3,5,5,5
971,2233,3,10,1,2,3,4,0,0,0,0,1,5,3,5,0,0,0,5,0,0,0,2,3
972,2235,2,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,2,5,0,0,0,2,0
973,2239,4,21,1,2,3,4,5,6,0,0,3,5,5,5,5,5,5,5,5,5,5,5,5
974,14527,5,1,1,0,0,0,0,0,0,0,2,5,0,5,5,0,5,5,0,0,0,0,0
975,14528,5,6,0,2,0,4,0,0,0,0,0,0,0,2,0,0,1,0,0,3,3,3,2
976,2241,6,7,0,0,0,0,0,0,7,0,2,5,5,5,5,5,5,5,5,5,5,5,5
977,14532,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
978,67782,5,36,1,2,3,4,5,6,7,8,7,5,5,5,5,5,5,5,5,5,5,5,5
979,2248,2,4,0,0,0,4,0,0,0,0,1,2,2,2,0,0,2,3,0,1,3,1,1
980,84173,2,10,1,2,3,4,0,0,0,0,3,0,2,0,0,0,0,5,3,3,5,2,0
981,2255,6,6,0,0,0,0,0,6,0,0,4,5,0,5,5,5,5,5,5,2,2,3,3
982,2257,5,18,1,2,0,4,5,6,0,0,5,5,5,5,5,5,5,0,0,5,5,5,5
983,84176,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
984,80083,2,10,1,2,3,4,0,0,0,0,1,0,2,5,0,0,5,0,3,3,0,3,3
985,14548,3,7,0,0,0,0,0,0,7,0,2,5,5,0,3,2,0,5,0,3,2,0,2
986,6359,5,5,1,0,0,4,0,0,0,0,4,2,2,5,1,0,5,5,1,0,1,3,0
987,84185,2,6,1,2,3,0,0,0,0,0,1,5,2,5,2,3,0,5,2,2,0,5,3
988,2266,2,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
989,2271,2,5,0,0,0,0,5,0,0,0,4,0,3,3,3,3,3,3,3,3,3,3,3
990,30951,2,6,1,2,3,0,0,0,0,0,3,3,1,1,0,0,0,0,0,1,1,0,0
991,14578,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0
992,6392,2,20,1,0,0,4,0,0,7,8,3,5,5,5,0,3,0,0,3,3,3,0,3
993,18687,6,16,1,2,3,4,0,6,0,0,3,5,5,5,5,0,5,5,0,5,5,0,5
994,14594,2,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,2,2,0,0,0
995,2309,3,8,1,2,0,0,5,0,0,0,3,0,2,3,1,1,0,0,1,1,0,0,1
996,92420,2,4,0,0,0,4,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
997,96518,3,13,1,0,3,4,5,0,0,0,3,2,0,5,0,1,5,1,2,2,0,0,0
998,30990,2,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,2,0,1,1,2,1,1
999,76048,2,8,0,0,0,0,0,0,0,8,7,5,5,5,5,5,5,5,5,5,5,5,5
1000,18709,1,3,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1001,18711,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,55582,6,24,0,2,0,4,5,6,7,0,4,3,3,2,0,3,0,3,3,0,0,0,0
1003,6432,3,1,1,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,2,1,1,1
1004,10528,6,21,1,2,3,4,5,6,0,0,3,5,0,5,5,0,5,5,0,0,5,0,3
1005,31009,6,25,1,2,3,4,0,0,7,8,1,0,5,5,0,3,5,3,3,3,5,5,5
1006,2340,3,10,1,0,0,4,5,0,0,0,2,5,2,3,2,2,0,0,2,2,2,3,3
1007,2349,2,9,0,2,3,4,0,0,0,0,3,2,2,3,0,0,3,3,0,2,5,3,2
1008,6448,2,3,0,0,3,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,3,0,3
1009,2353,5,2,0,2,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,3,3
1010,84272,6,36,1,2,3,4,5,6,7,8,5,3,1,0,0,0,2,5,2,0,5,5,3
1011,47410,3,12,1,0,0,4,0,0,7,0,3,3,3,3,0,2,2,0,3,2,3,2,0
1012,31031,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,1,0,0,0,0,0
1013,2361,3,8,0,0,0,0,0,0,0,8,3,0,0,0,5,3,3,0,5,3,2,5,3
1014,84280,5,21,1,2,3,4,5,6,0,0,1,5,2,2,5,0,5,5,1,3,5,2,0
1015,10563,6,30,1,2,3,4,5,0,7,8,4,2,3,0,5,0,3,5,5,5,0,5,5
1016,6472,2,4,0,0,0,4,0,0,0,0,3,0,2,5,0,2,0,5,3,2,1,5,5
1017,14664,4,2,0,2,0,0,0,0,0,0,3,5,2,3,0,5,0,3,3,5,3,0,0
1018,31049,6,19,1,0,3,4,5,6,0,0,2,5,0,5,0,0,5,0,0,0,0,0,5
1019,10571,2,7,1,2,0,4,0,0,0,0,1,3,3,0,0,0,3,5,1,1,5,3,5
1020,55627,2,1,1,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,2,2,3,3
1021,14668,2,4,1,0,3,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2
1022,18767,2,10,1,2,3,4,0,0,0,0,2,5,5,3,0,0,0,5,2,0,3,2,3
1023,2384,6,30,0,0,0,4,5,6,7,8,2,3,3,5,3,0,0,3,0,3,3,3,3
1024,67923,7,6,0,0,0,0,0,6,0,0,3,0,5,0,3,0,5,3,0,5,0,0,0
1025,92498,2,5,0,0,0,0,5,0,0,0,1,2,2,2,2,1,0,1,2,1,1,1,1
1026,2389,1,10,0,0,0,4,0,6,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5
1027,76120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,92506,1,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,1,1,1
1029,2395,2,13,0,0,0,0,0,6,7,0,2,5,3,5,3,5,3,2,0,5,3,5,0
1030,51550,2,3,1,2,0,0,0,0,0,0,1,2,3,3,0,0,3,0,0,0,0,2,1
1031,14686,2,4,0,0,0,4,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,3
1032,14695,6,36,1,2,3,4,5,6,7,8,4,5,3,5,5,5,3,5,5,5,5,5,5
1033,31082,3,13,1,0,3,4,5,0,0,0,3,5,5,5,5,5,5,5,0,2,5,5,5
1034,14699,2,4,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0
1035,14703,7,15,1,2,3,4,5,0,0,0,5,3,5,5,2,2,5,5,0,5,0,5,5
1036,10609,5,3,1,2,0,0,0,0,0,0,2,0,3,1,1,1,0,5,3,1,1,3,3
1037,59763,3,2,0,2,0,0,0,0,0,0,3,3,3,0,2,0,0,3,3,5,5,5,0
1038,84338,6,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,3
1039,14707,6,1,1,0,0,0,0,0,0,0,3,5,5,5,5,5,5,5,5,5,5,5,5
1040,39284,3,1,1,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3
1041,2422,2,10,1,2,3,4,0,0,0,0,1,0,3,3,3,3,3,0,0,2,3,0,3
1042,51575,2,10,1,2,3,4,0,0,0,0,0,5,5,1,0,0,1,5,0,1,2,2,2
1043,92539,2,9,0,2,3,4,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1044,22907,5,10,1,2,3,4,0,0,0,0,0,3,3,3,0,0,2,3,1,3,3,2,2
1045,59773,5,8,1,0,3,4,0,0,0,0,3,0,3,0,3,3,0,3,3,0,3,3,3
1046,51582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,59778,3,8,1,0,3,4,0,0,0,0,2,5,5,5,0,0,5,5,5,0,5,5,5
1048,2441,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1049,55692,3,26,1,2,0,4,5,6,0,8,4,5,5,5,5,0,5,5,0,5,5,0,0
1050,18829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
1051,88463,1,10,1,2,3,4,0,0,0,0,0,3,3,3,0,0,3,5,2,0,3,1,1
1052,14746,6,5,0,0,0,0,5,0,0,0,5,5,0,0,0,0,5,5,5,5,5,5,5
1053,96669,4,1,1,0,0,0,0,0,0,0,2,0,2,2,2,3,0,2,0,0,5,3,2
1054,14751,6,21,1,2,3,4,5,6,0,0,4,5,3,2,5,1,5,5,1,2,2,5,0
1055,2464,6,29,1,2,3,4,5,6,0,8,2,5,2,5,5,0,0,0,1,0,0,2,0
1056,14752,3,3,0,0,3,0,0,0,0,0,1,2,3,3,0,0,3,5,5,0,0,2,2
1057,2467,5,6,0,0,0,0,0,6,0,0,3,2,3,3,3,2,3,0,2,0,2,2,1
1058,14755,3,21,1,2,3,4,5,6,0,0,3,5,5,5,5,5,5,5,5,2,5,5,3
1059,96682,7,10,1,2,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
1060,96684,6,27,0,2,3,4,5,6,7,0,6,5,0,5,3,3,5,5,1,5,0,2,1
1061,2477,5,13,1,0,3,4,5,0,0,0,2,0,2,3,3,0,0,0,0,0,0,3,0
1062,2483,3,3,0,0,3,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3
1063,92597,5,1,1,0,0,0,0,0,0,0,3,5,0,0,2,0,5,0,0,5,5,5,5
1064,68021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1065,88500,3,7,1,2,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,1,0,3,0
1066,96695,3,1,1,0,0,0,0,0,0,0,7,3,1,3,1,3,2,3,0,3,3,0,1
1067,2488,2,2,0,2,0,0,0,0,0,0,2,5,3,5,1,1,5,3,3,2,3,5,3
1068,2490,3,8,1,0,3,4,0,0,0,0,3,5,0,5,5,0,5,5,3,3,5,5,2
1069,2491,4,5,0,0,0,0,5,0,0,0,3,3,0,2,3,2,3,0,2,5,1,0,3
1070,68026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1071,6589,2,6,1,2,3,0,0,0,0,0,4,0,0,0,0,1,5,5,0,0,5,0,2
1072,6591,3,11,0,0,0,4,0,0,7,0,4,3,0,0,0,3,0,0,0,0,0,3,0
1073,10688,6,27,0,2,3,4,5,6,7,0,1,5,3,0,5,2,5,0,0,2,1,1,5
1074,6593,3,10,1,2,3,4,0,0,0,0,4,5,5,5,0,0,5,5,0,0,0,0,5
1075,51649,2,10,1,2,3,4,0,0,0,0,2,2,2,3,0,0,3,3,0,1,3,3,3
1076,39362,3,17,1,2,3,4,0,0,7,0,2,3,2,5,0,0,5,5,0,5,5,0,0
1077,6596,3,14,0,0,3,0,5,6,0,0,3,3,0,0,5,5,5,5,2,1,3,3,2
1078,14791,2,7,1,0,0,0,0,6,0,0,0,5,0,0,5,0,0,2,0,1,1,1,0
1079,14792,3,2,0,2,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3
1080,6603,2,6,0,0,0,0,0,6,0,0,2,0,2,3,2,1,5,1,3,2,2,3,5
1081,76234,6,14,0,2,3,4,5,0,0,0,4,5,3,0,0,0,5,5,0,3,5,5,5
1082,68045,2,4,1,0,3,0,0,0,0,0,6,3,0,2,1,0,5,5,2,3,0,5,5
